id,brand,category,event,event_text,name,original_timestamp,timestamp,price,product_id,quantity
ef277724-3c7a-4e74-9d7c-1c8a1b23ef72,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Full Cover Make-up Stick Foundation - 002 Au Natural (9gm),2022-08-04 04:49:50.981 UTC,2022-08-04 04:49:52.4 UTC,699,7500033,
31df5fdd-e3d9-4dd9-97f6-19fd751a306a,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fc 6.2 Sand (25ml),2022-08-04 12:25:34.624 UTC,2022-08-04 12:25:35.042 UTC,995,7500059,
dffc5328-fb16-40a2-ae63-900ccb651d11,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fw 7.3 Tan (25ml),2022-08-02 13:50:33.141 UTC,2022-08-02 13:50:34.106 UTC,995,7500046,
C9FEF6A6-23B2-4700-9F87-267A28F49B11,L'Oreal Paris,Foundation,product_added_to_wishlist,Product Added to Wishlist,"L'Oreal Paris Infallible 24H Fresh Wear Foundation, 300 Amber",2023-01-24 10:17:20.12 UTC,2023-01-24 10:17:20.47 UTC,1200,7501214,1
959AD645-788A-47D8-ACC6-FE656C802A9B,Lakme,Foundation,product_added_to_wishlist,Product Added to Wishlist,Lakme 9 To 5 Primer + Matte Perfect Cover Foundation - W240 Warm Beige (25ml),2023-03-22 17:00:06.625 UTC,2023-03-22 17:00:06.763 UTC,446,7551998,1
6A17B56D-DF37-4371-9AEA-29500ABCC235,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 1W2 Sand (30ml),2023-01-16 07:36:22.653 UTC,2023-01-16 07:36:24.371 UTC,3700,7502103,1
56E319BD-A246-47BA-82DE-DA3CE538E1F6,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio SPF 15 Fix Fluid Foundation - NC30 (15ml),2023-01-04 07:40:10.962 UTC,2023-01-04 07:40:11.228 UTC,1750,7541224,1
f5da0053-8ef1-4053-8d44-f784da31d374,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 5.1 Beige (25ml),2022-08-05 06:50:28.928 UTC,2022-08-05 06:50:29.583 UTC,995,7500058,
29fbfc7c-e523-434e-b827-7439a55b661e,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Aquafeel Tube Foundation - 005 Apple Crunch (30ml),2022-08-05 06:51:00.404 UTC,2022-08-05 06:51:01.026 UTC,550,7500014,
ajs-next-a44e87f0a6b40abd0b913f558e333e50,Maybelline New York,Foundation,product_added_to_wishlist,Product Added to Wishlist,Maybelline New York Super Stay 24H Full Coverage Liquid Foundation - 312 Golden (30ml),2023-01-19 05:58:34.382 UTC,2023-01-19 05:58:36.235 UTC,,7540782,1
ajs-next-6afef3bd5099d767c74ee72b67c2ace9,PAC,Foundation,product_added_to_wishlist,Product Added to Wishlist,PAC HD Liquid Foundation - 1.5 Shade (30ml),2023-03-07 06:42:08.554 UTC,2023-03-07 06:42:07.285 UTC,,7541439,1
ajs-next-d7ed8c408ef132eeb2adce0739a20d3f,Faces Canada,Foundation,product_added_to_wishlist,Product Added to Wishlist,Faces Canada Weightless Matte Finish Foundation - 04 Sand (18ml),2023-03-07 01:02:12.905 UTC,2023-03-07 01:02:14.598 UTC,,7510660,1
ajs-next-0b6697744ee89ac8c1ac5059ad7ed7c1,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 6.3 Sand (25ml),2022-08-02 05:31:22.894 UTC,2022-08-02 05:31:23.557 UTC,995,7500048,1
ajs-next-3508995e68deaaf233b81f6cef1bbb5a,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 5.1 Beige (25ml),2022-08-02 11:38:06.583 UTC,2022-08-02 11:38:06.774 UTC,,7500058,1
ajs-next-c8b48ed569932f12623daa09e00be38a,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-08-04 08:28:46.887 UTC,2022-08-04 08:28:47.789 UTC,950,7500062,1
ajs-next-02a5b90c9fd4b0fc70da5f6688f03624,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 2N1 Desert Beige (15ml),2023-03-21 12:12:31.429 UTC,2023-03-21 12:12:31.58 UTC,,7503436,1
e148eb8d-269c-4703-b4c7-d2c609686aed,L'Oreal Paris,Foundation,product_added_to_wishlist,Product Added to Wishlist,"L'Oreal Paris Infallible 24H Fresh Wear Foundation, 300 Amber",2023-03-23 03:55:01.906 UTC,2023-03-23 03:55:02.635 UTC,1080,7501214,1
ajs-next-680fc86cc4acba1ed61c2d698d363655,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fw 1.4 Fair (25ml),2022-07-29 10:42:33.485 UTC,2022-07-29 10:42:33.724 UTC,,7500010,1
ajs-next-8a1d152a8553bcb7a7739a0314b6b753,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Tan PF 11 (9.5gm),2022-07-29 06:15:21.055 UTC,2022-07-29 06:15:21.319 UTC,,7500019,1
ajs-next-63fdb00556acaae654371433bb8be42c,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Amino Skin Radiant Crème Foundation - 004 Rose Mild (15gm),2022-07-29 06:16:23.813 UTC,2022-07-29 06:16:24.078 UTC,,7500044,1
ajs-next-41caf74d740229c2b6abc032cfc6e29c,SUGAR Cosmetics,Foundation,product_added_to_wishlist,Product Added to Wishlist,"Sugar Rage For Coverage 24Hr Foundation - 27 Vienna (Light Medium, Warm Undertone) (25ml)",2022-08-19 08:37:14.284 UTC,2022-08-19 08:37:15.668 UTC,799,7503281,1
ajs-next-d1bdd18208508e3670f34e231a490593,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 2.4 Vanilla (25ml),2022-07-26 07:28:30.442 UTC,2022-07-26 07:28:30.794 UTC,995,7500050,1
58792918-7d11-42e8-badf-d708efae14a2,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 2.3 Vanilla (25ml),2022-08-01 07:49:17.8 UTC,2022-08-01 07:49:18.326 UTC,995,7500061,
ajs-next-9af8cd656485b4dc883097249aec59bd,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 6.3 Sand (25ml),2022-08-01 04:42:31.696 UTC,2022-08-01 04:42:31.867 UTC,,7500048,1
ajs-next-f54425c9d13f6240f5023112106cc53d,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 1N2 Ecru (30ml),2023-03-22 18:44:25.401 UTC,2023-03-22 18:44:25.568 UTC,3700,7502017,1
AF215B63-4B5A-4F70-B6DE-B60F9854B063,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Tan PF 12 (9.5gm),2022-08-03 06:05:34.143 UTC,2022-08-03 06:05:35.434 UTC,995,7500018,
724043A7-816D-42E9-9B7E-F724388765E6,L'Oreal Paris,Foundation,product_added_to_wishlist,Product Added to Wishlist,"L'Oreal Paris Infallible 24H Fresh Wear Foundation, 300 Amber",2023-02-08 15:58:11.129 UTC,2023-02-08 15:58:11.546 UTC,1200,7501214,1
4522e2a0-2ccd-4094-8327-b9dcbc1262fb,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 1N2 Ecru (30ml),2023-02-09 11:49:01.716 UTC,2023-02-09 11:49:02.816 UTC,3700,7502017,1
39E7A8C3-6981-47FC-B02A-F1A7E7249258,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fc 2.2 Vanilla (25ml),2022-08-04 09:30:59.402 UTC,2022-08-04 09:31:00.299 UTC,995,7500012,0
1D85B7DC-F155-44F5-BD0A-CADDA4AC1FA5,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 2.3 Vanilla (25ml),2022-08-04 09:31:11.302 UTC,2022-08-04 09:31:12.586 UTC,995,7500061,0
320CF281-F3BA-4E94-9932-57DFE6036C5F,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 3.3 Ivory (25ml),2022-08-04 07:26:50.609 UTC,2022-08-04 07:26:51.447 UTC,995,7500021,
F88D7550-4819-441D-A6CE-B12060D4F78E,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio Fix Powder Plus Foundation - NC43 (15g),2022-12-27 16:19:39.004 UTC,2022-12-27 16:19:39.339 UTC,2950,7519206,1
a54e0a37-8491-4568-b241-7e5bb7e35558,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Petal PF 6 (9.5gm),2022-08-03 18:20:04.5 UTC,2022-08-03 18:20:06.166 UTC,995,7500007,
6055c5f3-1463-4fd7-84ed-57249432ccee,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 001 Light Glow (30ml),2022-08-03 17:48:31.625 UTC,2022-08-03 17:48:32.068 UTC,950,7500056,
A90C2185-2BF4-4A7E-8DF9-BAADC6D254E5,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-08-02 14:26:00.297 UTC,2022-08-02 14:26:00.831 UTC,950,7500062,
0924A1FA-6813-4AF9-870F-3409DBBB95DA,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-08-02 14:25:20.773 UTC,2022-08-02 14:25:21.316 UTC,950,7500062,
6017A923-DE8F-40FF-A469-D160D60B40AB,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-08-02 09:28:46.212 UTC,2022-08-02 09:28:46.347 UTC,950,7500062,
c88e12b2-ab09-4f88-85a5-357746a8f06c,L'Oreal Paris,Foundation,product_added_to_wishlist,Product Added to Wishlist,"L'Oreal Paris Infallible 24H Fresh Wear Foundation, 300 Amber",2023-03-22 16:51:48.713 UTC,2023-03-22 16:51:49.68 UTC,1080,7501214,1
FAB52904-830B-4602-B545-060A72381608,Bobbi Brown,Foundation,product_added_to_wishlist,Product Added to Wishlist,Bobbi Brown Skin Long-Wear Weightless Mini Foundation - Natural (13ml),2023-01-01 09:00:39.665 UTC,2023-01-01 09:00:40.173 UTC,2190,7541200,1
21E960F9-8DFD-44B0-80BD-B9A961195B4E,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 1W2 Sand (15ml),2023-02-16 07:17:26.106 UTC,2023-02-16 07:17:26.323 UTC,1850,7503431,1
a1e9e4c6-9b7a-4580-a045-4c79babc969a,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 8.2 Amber (25ml),2022-08-02 13:51:54.252 UTC,2022-08-02 13:51:55.18 UTC,995,7500030,
A1C0F3E0-11F0-44CC-96A6-BFA7D355F766,Too Faced,Foundation,product_added_to_wishlist,Product Added to Wishlist,Too Faced Born This Way 24-Hour Longwear Matte Foundation - Mahogany (30ml),2023-01-24 12:47:23.528 UTC,2023-01-24 12:47:23.726 UTC,3320,7535176,1
430CABAC-73A1-43CE-9151-9AB3EFFA952F,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 8.2 Amber (25ml),2022-08-05 05:33:26.344 UTC,2022-08-05 05:33:26.603 UTC,995,7500030,
D69B5608-B9A1-41AE-9B24-3A2829C338C0,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 5W1.5 Cinnamon (30ml),2023-01-12 06:48:07.821 UTC,2023-01-12 06:48:08.358 UTC,0,7503210,1
a999d63b-c1b9-4aa7-a942-8e2f49676c65,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 6.3 Sand (25ml),2022-08-05 06:49:26.956 UTC,2022-08-05 06:49:27.627 UTC,995,7500048,
5b4010ec-c4a3-48b9-b6f8-64fc880f2cb3,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Fair PF 1 (9.5gm),2022-08-05 06:49:20.773 UTC,2022-08-05 06:49:21.444 UTC,995,7500003,
ce065a47-f4bd-4ad5-ab3c-cc8614547af7,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Amino Skin Radiant Crème Foundation - 003 Beige Mild (15gm),2022-08-05 06:48:47.936 UTC,2022-08-05 06:48:48.623 UTC,1200,7500023,
ajs-next-07b63de3df4e294c1723fa5f477bc792,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 2.3 Vanilla (25ml),2022-08-03 11:06:06.986 UTC,2022-08-03 11:06:08.68 UTC,995,7500061,1
ajs-next-2cc9170112a292edb387a98876c80f8b,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Aquafeel Tube Foundation - 006 Caramel Ice (30ml),2022-08-02 11:13:00.771 UTC,2022-08-02 11:13:01.493 UTC,,7500049,1
ajs-next-f72a448518ff336a036f8b0fe0930e4a,Lakme,Foundation,product_added_to_wishlist,Product Added to Wishlist,Lakme 9 To 5 Primer + Matte Perfect Cover Foundation - W180 Warm Natural (25ml),2023-03-08 13:01:57.038 UTC,2023-03-08 13:01:57.751 UTC,351,7551993,1
ajs-next-63be9fd400de74b9611ddc6d452ab877,Sery,Foundation,product_added_to_wishlist,Product Added to Wishlist,Sery Fix 'N' Click Foundation Stick - F4 Soft Tan (7.5g),2022-09-12 11:51:30.719 UTC,2022-09-12 11:51:31.102 UTC,,7503391,1
ajs-next-4f2b1362e3f937cd61eb568d59ecb482,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-07-29 09:59:11.198 UTC,2022-07-29 09:59:12.366 UTC,855,7500062,1
ajs-next-8130905d76557bafb64ba69d8cdcc44f,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 5.1 Beige (25ml),2022-07-29 06:16:01.312 UTC,2022-07-29 06:16:01.578 UTC,,7500058,1
ajs-next-9f25e41451a023cc03b73351d1cb25cf,Sivanna,Foundation,product_added_to_wishlist,Product Added to Wishlist,Sivanna Colors Cover Me Liquid Foundation - 01 Shade (50g),2023-01-03 12:23:01.706 UTC,2023-01-03 12:23:02.569 UTC,,7540623,1
ajs-next-3a3ef6a9acb78e57ce4883b2a499909f,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 3.2 Ivory (25ml),2022-07-26 10:14:43.838 UTC,2022-07-26 10:14:44.099 UTC,,7500029,1
ajs-next-4402dc3d4a13c4a8ea4fdc3ac46e5eee,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Cosmetics 24Hrs Weightless Liquid Foundation - FW 1.3 (25ml),2022-07-28 10:38:45.486 UTC,2022-07-28 10:38:48.286 UTC,895,7500060,1
ajs-next-d3289a90f72f65d16f2de685e333ccc0,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Full Cover Make-up Stick Foundation - 003 Warm Beige (9gm),2022-07-28 10:03:21.669 UTC,2022-07-28 10:03:21.912 UTC,,7500025,1
ajs-next-eee4ced2f78fd9f53ee52497bb59f494,Lakme,Foundation,product_added_to_wishlist,Product Added to Wishlist,Lakme Absolute 3D Cover Foundation SPF 30 - Neutral Medium (15ml),2023-03-04 07:43:04.879 UTC,2023-03-04 07:43:05.443 UTC,,7551313,1
ajs-next-8de0944b8d834359e1fd8b282fc0d6e5,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio Fix Powder Plus Foundation - NC43 (15g),2023-01-02 11:32:22.712 UTC,2023-01-02 11:32:22.654 UTC,2950,7519206,1
ajs-next-dd92ae6a0f351dd2ae8e616f75a003c1,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio SPF 15 Fix Fluid Foundation - NC30 (15ml),2023-02-23 15:29:34.709 UTC,2023-02-23 15:29:35.928 UTC,,7541224,1
ajs-next-6686ad26307deb86b3d0f30d85bd86d9,Bobbi Brown,Foundation,product_added_to_wishlist,Product Added to Wishlist,Bobbi Brown Skin Foundation Stick - Honey (W-064) (9g),2023-02-09 11:26:47.329 UTC,2023-02-09 11:26:48.571 UTC,,7502311,1
ACD09CB7-CF8F-4EF3-B15F-06D9510434E7,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fw 1.4 Fair (25ml),2022-08-04 09:31:07.831 UTC,2022-08-04 09:31:09.115 UTC,995,7500010,0
905BDDCF-C238-4EAB-B1E5-EC26DAA950B8,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fw 1.1 Fair (25ml),2022-08-04 05:39:21.051 UTC,2022-08-04 05:39:22.4 UTC,995,7500006,0
75307AA0-B0ED-4313-9521-CFC8E57E1404,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fw 7.3 Tan (25ml),2022-08-04 07:27:27.062 UTC,2022-08-04 07:27:27.899 UTC,995,7500046,
5068bfe6-2c17-4e79-9a70-6ca63e11779b,L'Oreal Paris,Foundation,product_added_to_wishlist,Product Added to Wishlist,"L'Oreal Paris True Match Super Blendable Liquid Foundation Golden Amber 7D7W, 30ml",2023-01-20 02:37:08.15 UTC,2023-01-20 02:37:08.734 UTC,3596,7501974,1
f1700027-fe7b-4956-b22f-440ce7ad6a55,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Cosmetics 24Hrs Weightless Liquid Foundation - FW 1.3 (25ml),2022-08-03 06:11:06.549 UTC,2022-08-03 06:11:07.837 UTC,995,7500060,
639bf266-d783-4021-85b2-5253993559c7,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 3.2 Ivory (25ml),2022-08-03 17:45:24.163 UTC,2022-08-03 17:45:25.821 UTC,995,7500029,
8a582db4-35ec-42e8-8ecd-2f18dcd8249f,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Vanila PF 2 (9.5gm),2022-08-03 17:48:49.802 UTC,2022-08-03 17:48:50.364 UTC,995,7500040,
A4E1AB32-C01D-47C4-8583-C52763FCDCD6,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-08-02 15:55:23.748 UTC,2022-08-02 15:55:24.16 UTC,950,7500062,
FADEE2C5-96FB-408B-A4BF-DF16709D7D12,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio SPF 15 Fix Fluid Foundation - NC45 (15ml),2022-12-30 15:06:01.342 UTC,2022-12-30 15:06:01.51 UTC,1750,7541226,1
729A0B57-F66F-468F-9ECE-06941386399B,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio Fix Fluid SPF 15 Foundation - NC43 (30ml),2022-12-28 15:35:35.137 UTC,2022-12-28 15:35:35.279 UTC,2950,7526338,1
A721E821-1B95-4623-8897-B14EF18F0F6B,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 3W2 Cashew (30ml),2022-12-28 09:42:58.114 UTC,2022-12-28 09:42:58.257 UTC,3700,7503132,1
457ed68b-4eca-4357-9e15-f5dd8bec4eea,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Cosmetics 24Hrs Weightless Liquid Foundation - FW 1.3 (25ml),2022-08-04 12:42:22.548 UTC,2022-08-04 12:42:26.967 UTC,995,7500060,
d4157324-510a-4760-873b-9f0dcd4e75d9,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Aquafeel Pro Tube Foundation - 003 Hazel Latte (30ml),2022-08-04 12:43:24.343 UTC,2022-08-04 12:43:24.127 UTC,550,7500057,
908b1a51-01a5-4b62-9ad6-3bab63e40104,Chambor,Foundation,product_added_to_wishlist,Product Added to Wishlist,Chambor Brightenning Smoothening Found - Cashew 101 15 gm,2023-03-16 09:55:29.346 UTC,2023-03-16 09:55:30.529 UTC,1165,7501466,1
A2B62422-31EC-4A3F-9A4E-1C47B0704F6A,L'Oreal Paris,Foundation,product_added_to_wishlist,Product Added to Wishlist,"L'Oreal Paris Infallible 24H Fresh Wear Foundation, 300 Amber",2023-03-22 17:09:40.851 UTC,2023-03-22 17:09:41.243 UTC,1080,7501214,1
6F7C6742-BD17-48BF-B2C2-00A31A33A8BE,Estee Lauder,Foundation,product_added_to_wishlist,Product Added to Wishlist,Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 1W0 Warm Porcelain (30ml),2023-02-02 14:23:19.365 UTC,2023-02-02 14:23:19.502 UTC,3700,7503249,1
98165A9B-B3AA-4075-8E09-5CC1F695E71A,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio Fix Fluid SPF 15 Foundation - NC43 (30ml),2023-01-17 11:20:32.812 UTC,2023-01-17 11:20:34.341 UTC,2950,7526338,7
E27060FD-BE0D-4509-A39B-89E04126CA44,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio SPF 15 Fix Fluid Foundation - NC37 (15ml),2023-01-04 07:40:14.784 UTC,2023-01-04 07:40:15.05 UTC,1750,7541220,1
3c922312-d0ec-45c1-b9d8-416f8f96d076,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 4.1 Petal (25ml),2022-08-05 06:49:24.271 UTC,2022-08-05 06:49:24.942 UTC,995,7500036,
ajs-next-dce74bcb10ec1105c39b3048f648e565,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fc 6.2 Sand (25ml),2022-08-03 09:55:31.262 UTC,2022-08-03 09:55:33.129 UTC,995,7500059,1
ajs-next-c69ac1b0db70c6b5267d1cc1853cce35,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 008 Soft Glow (30ml),2022-08-04 08:28:54.753 UTC,2022-08-04 08:28:55.653 UTC,950,7500055,1
ajs-next-bcf4f80264d1cecdd179f0c3e4080b87,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio SPF 15 Fix Fluid Foundation - NC42 (15ml),2023-03-22 16:54:41.348 UTC,2023-03-22 16:54:41.957 UTC,1750,7541225,1
ajs-next-4ba6c38d590b4c18c097b67800d9c32b,Maybelline New York,Foundation,product_added_to_wishlist,Product Added to Wishlist,Maybelline New York Super Stay 24H Full Coverage Liquid Foundation - 112 Natural Ivory (30ml),2023-03-11 18:56:42.702 UTC,2023-03-11 18:56:43.18 UTC,,7540794,1
ajs-next-a7980d988b9fcf798d7c5b445bcb4cf4,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FW 2.3 Vanilla (25ml),2022-08-05 13:40:18.837 UTC,2022-08-05 13:40:17.598 UTC,995,7500061,1
ajs-next-ebe186169e14358b0bf03e44944581cd,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Skin Perfect SPF 60 Liquid Foundation - 003 Nude Glow (30ml),2022-08-05 06:48:32.51 UTC,2022-08-05 06:48:33.495 UTC,950,7500062,1
ajs-next-e7e0f160d126e4bd45e4771af5139adc,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fc 6.2 Sand (25ml),2022-07-26 07:26:00.639 UTC,2022-07-26 07:26:00.99 UTC,995,7500059,1
ajs-next-d8ee4716485d1bdfe1d8f7555c50e490,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Petal PF 5 (9.5gm),2022-07-28 13:03:53.13 UTC,2022-07-28 13:03:53.318 UTC,,7500031,1
ajs-next-713df5b0474549c22d8a33e58668fec6,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - FC 7.1 Tan (25ml),2022-07-28 03:53:52.51 UTC,2022-07-28 03:53:52.734 UTC,,7500051,1
ajs-next-59f88b9ff4e5bab9d2742ac15819dbbb,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Beige PF 7 (9.5gm),2022-07-28 04:01:22.079 UTC,2022-07-28 04:01:22.303 UTC,895,7500015,1
ajs-next-a7f613446bd4de2925e063cec84488a4,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar Full Cover Make-up Stick Foundation - 002 Au Natural (9gm),2022-07-28 04:01:23.172 UTC,2022-07-28 04:01:23.396 UTC,629,7500033,1
ajs-next-286eb7873cfa125ae278ff41fbea3b1b,M.A.C,Foundation,product_added_to_wishlist,Product Added to Wishlist,M.A.C Studio Fix Fluid SPF 15 Foundation - NC43 (30ml),2023-01-09 07:11:13.462 UTC,2023-01-09 07:11:13.721 UTC,,7526338,1
8A72EB53-FFB2-4275-A422-ED20F8C3B9B5,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Liquid Foundation - Fw 4.3 Petal (25ml),2022-08-03 05:42:29.088 UTC,2022-08-03 05:42:29.955 UTC,995,7500037,0
F78AFCAF-B93F-4817-B487-601079D81A4A,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Petal PF 5 (9.5gm),2022-08-01 12:32:33.405 UTC,2022-08-01 12:32:33.552 UTC,995,7500031,
1A19B915-3F39-4007-9F88-877EFE2F8708,Colorbar,Foundation,product_added_to_wishlist,Product Added to Wishlist,Colorbar 24Hrs Weightless Powder Foundation - Fair PF01 (9.5gm),2022-08-01 12:03:01.63 UTC,2022-08-01 12:03:01.979 UTC,995,7500024,
