id,event,event_text,original_timestamp,timestamp,products
1579C11F-3F8D-41AA-8FA9-4D593130A58B,order_completed,Order Completed,2023-01-21 03:08:05.097000 UTC,2023-01-21 03:08:05.230000 UTC,"[{""brand"":""Arata"",""category"":""Toothpaste"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Arata Natural Refreshing Toothpaste (100ml)"",""price"":261.75,""product_id"":""7517777"",""quantity"":1},{""brand"":""Mirah Belle"",""category"":""Hand Wash"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Mirah Belle Lily of the Valley Natural Hand Wash (250ml)"",""price"":221.25,""product_id"":""7527473"",""quantity"":1},{""brand"":""Dot \u0026 Key"",""category"":""Lip Masks"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Dot \u0026 Key Moisture Rich Hydrating Lip Mask (21ml)"",""price"":645,""product_id"":""7522859"",""quantity"":1}]"
18d9b5c5-f2de-4bd1-9d56-08737fb41b5b,order_completed,Order Completed,2023-03-28 16:56:41.036000 UTC,2023-03-28 16:56:43.284000 UTC,"[{""brand"":""M.A.C"",""category"":""Face Moisturiser"",""coupon"":"""",""name"":""M.A.C Mini Strobe Cream - Pinklite (15ml)"",""price"":1250,""product_id"":""7521727"",""quantity"":1},{""brand"":""Bobbi Brown"",""category"":""Highlighters"",""coupon"":"""",""name"":""Bobbi Brown Highlighting Powder - Pink Glow (4g)"",""price"":2150,""product_id"":""7502800"",""quantity"":1}]"
a7218dc7-8bd6-435d-a10f-a1364afa08cf,order_completed,Order Completed,2023-02-12 04:03:35.102000 UTC,2023-02-12 04:03:35.748000 UTC,"[{""brand"":""Smashbox"",""category"":""Face Primer"",""coupon"":"""",""name"":""Smashbox The Original Photo Finish Foundation Primer Travel Size (10ml)"",""price"":1550,""product_id"":""7540960"",""quantity"":1}]"
bef0b524-706b-494b-b9f4-d27ef666ff02,order_completed,Order Completed,2023-02-12 12:55:10.939000 UTC,2023-02-12 12:55:11.594000 UTC,"[{""brand"":""Garnier"",""category"":""Hair Color"",""coupon"":"""",""name"":""Garnier Men Shampoo Hair Color - 03 Brown Black (20ml)"",""price"":35,""product_id"":""7548093"",""quantity"":1}]"
09A043F3-0A9E-4035-B307-F8F368F7D02A,order_completed,Order Completed,2023-04-07 08:33:38.109000 UTC,2023-04-07 08:33:38.929000 UTC,"[{""brand"":""Nivea"",""category"":""Face Moisturiser"",""coupon"":"""",""currency"":""INR"",""name"":""Nivea Soft Light Moisturizer Cream (300ml)"",""price"":348,""product_id"":""7523569"",""quantity"":1},{""brand"":""The Derma Co"",""category"":""Body Wash \u0026 Shower Gel"",""coupon"":"""",""currency"":""INR"",""name"":""The Derma Co 1% Vitamin C Daily Glow Body Wash (250ml)"",""price"":272,""product_id"":""7549710"",""quantity"":1},{""brand"":""Superdrug"",""category"":""Body Wash \u0026 Shower Gel"",""coupon"":"""",""currency"":""INR"",""name"":""Superdrug Fruity Lemon \u0026 Tea Tree Shower Gel (250ml)"",""price"":275,""product_id"":""7542821"",""quantity"":1},{""brand"":""Miss Claire"",""category"":""Eyeliner"",""coupon"":"""",""currency"":""INR"",""name"":""Miss Claire Unique Kajal Eyeliner - Black (0.35g)"",""price"":156,""product_id"":""7503351"",""quantity"":1}]"
ajs-next-a4f3b1b02951c53458d8e8b0a3bbec11,order_completed,Order Completed,2023-02-16 06:31:17.220000 UTC,2023-02-16 06:31:17.564000 UTC,"[{""brand"":""Dove"",""name"":""Dove Cream Beauty Bathing Bar Soap - (50g)"",""price"":27,""product_id"":7547386,""quantity"":1}]"
ajs-next-e6247c58cf1233e76ec84fc15492fb9a,order_completed,Order Completed,2023-04-04 19:23:18.435000 UTC,2023-04-04 19:23:19.785000 UTC,"[{""brand"":""Clinic Plus"",""category"":""Shampoo"",""name"":""Clinic Plus Strong \u0026 Long Health Shampoo (30ml)"",""price"":10,""product_id"":7551959,""quantity"":1}]"
ajs-next-529a63e8f89033d66d0ddc62dd3c473d,order_completed,Order Completed,2023-03-28 02:49:17.349000 UTC,2023-03-28 02:49:18.107000 UTC,"[{""brand"":""Neutrogena"",""name"":""Neutrogena Hydro Boost Water Gel - (15g)"",""price"":450,""product_id"":7527844,""quantity"":1},{""brand"":""Neutrogena"",""name"":""Neutrogena Ultra Sheer Dry Touch Sunscreen - SPF50 (30ml)"",""price"":260,""product_id"":7527896,""quantity"":1},{""brand"":""Minimalist"",""name"":""Minimalist Retinol 0.6% Mid-Strength Anti-Aging Face Serum (30ml)"",""price"":649,""product_id"":7553450,""quantity"":1}]"
ajs-next-bc94d347bb535b39b2f87a788c686679,order_completed,Order Completed,2023-03-28 17:46:32.780000 UTC,2023-03-28 17:46:33.236000 UTC,"[{""brand"":""The Body Shop"",""name"":""The Body Shop Shower Gel British Rose (250ml)"",""price"":2295,""product_id"":7556335,""quantity"":1}]"
8E6A1023-0F46-4B60-AF90-3F70883A2627,order_completed,Order Completed,2023-01-08 14:22:17.194000 UTC,2023-01-08 14:22:17.359000 UTC,"[{""brand"":""Lux"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Lux Fresh Splash Water Lily \u0026 Cooling Mint Soap - (100g)"",""price"":38,""product_id"":""7527685"",""quantity"":1}]"
030ACBB1-E465-4B6F-BA0C-5AE9696E7BAE,order_completed,Order Completed,2022-12-28 18:27:49.772000 UTC,2022-12-28 18:27:50.330000 UTC,"[{""brand"":""Smiloshine"",""category"":""Floss \u0026 Tongue Cleaners"",""coupon"":"""",""currency"":""INR"",""name"":""Smiloshine Lollipop Tongue Cleaner for Kids"",""price"":40,""product_id"":""7533826"",""quantity"":1}]"
CA8FA4B3-6854-4BEA-9001-F82D1A227954,order_completed,Order Completed,2022-12-28 13:00:00.783000 UTC,2022-12-28 13:00:01.260000 UTC,"[{""brand"":""Beardo"",""category"":""Face Wash"",""coupon"":"""",""currency"":""INR"",""name"":""Beardo De-Tan Face Wash Gel (100ml)"",""price"":275,""product_id"":""7539920"",""quantity"":1}]"
F73F0270-373C-4E4A-A969-369B8459DEE0,order_completed,Order Completed,2022-12-28 16:57:38.397000 UTC,2022-12-28 16:57:38.529000 UTC,"[{""brand"":""Paco Rabanne"",""category"":""Mens Perfumes (EDT \u0026 EDP)"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Paco Rabanne Olympea Aqua Eau De Parfum (80ml)"",""price"":4912.5,""product_id"":""7506857"",""quantity"":1}]"
ajs-next-76df0a0c8c8c93af93e1bf5c8d7f3050,order_completed,Order Completed,2023-04-06 05:52:11.855000 UTC,2023-04-06 05:52:12.099000 UTC,"[{""brand"":""Insight Cosmetics"",""category"":""Concealer"",""name"":""Insight Cosmetics Concealer - Rose Ivory (3.5g)"",""price"":110,""product_id"":7511386,""quantity"":1}]"
ajs-next-430541c15ddc99ffa15bec41e2c24ee0,order_completed,Order Completed,2023-04-06 04:53:09.317000 UTC,2023-04-06 04:53:09.606000 UTC,"[{""brand"":""By Terry"",""category"":""Loose Powder"",""name"":""By Terry Travel Size Hyaluronic Hydra Powder - White (4g)"",""price"":1875,""product_id"":7520197,""quantity"":1}]"
ajs-next-f3fd30528c1abee8aab68092241a73e3,order_completed,Order Completed,2023-04-06 17:05:15.040000 UTC,2023-04-06 17:05:16.244000 UTC,"[{""brand"":""Plum"",""category"":""Hair Mask"",""name"":""Plum Olive \u0026 Macadamia Mega Moisturizing Hair Mask - (250ml)"",""price"":506,""product_id"":7528371,""quantity"":1},{""brand"":""Plum"",""category"":""Hair Serum"",""name"":""Plum Avocado Frizz-Control Hair Serum - (100ml)"",""price"":573,""product_id"":7528807,""quantity"":1},{""brand"":""Brillare"",""category"":""Hair Oil"",""name"":""Brillare Heavy Moisturising Oil Shots For Dry, Frizzy Hair"",""price"":198,""product_id"":7537532,""quantity"":1}]"
ajs-next-cdd871f04024a2ef81aea9baef353da5,order_completed,Order Completed,2022-12-15 09:00:07.275000 UTC,2022-12-15 09:00:07.888000 UTC,"[{""brand"":""Mirah Belle"",""name"":""Mirah Belle Natural Beer Control Frizz \u0026 Prevent Dandruff Shampoo (200ml)"",""price"":354,""product_id"":7533113,""quantity"":1}]"
D6B71574-D4EF-4DA2-9755-024AD4AE5229,order_completed,Order Completed,2023-04-05 13:34:47.433000 UTC,2023-04-05 13:34:47.715000 UTC,"[{""brand"":""Blue Heaven"",""category"":""Kajal"",""coupon"":"""",""currency"":""INR"",""name"":""Blue Heaven Classic Kajal (2g)"",""price"":9,""product_id"":""7540474"",""quantity"":1}]"
71349E88-F2BB-4B44-9BE7-38BA53947330,order_completed,Order Completed,2023-04-05 20:52:31.382000 UTC,2023-04-05 20:52:31.908000 UTC,"[{""brand"":""Colorbar"",""category"":""Sindoor"",""coupon"":""TIRA10 coupon applied"",""currency"":""INR"",""name"":""Colorbar Liquid Sindoor - 002 My Maroon (3.8ml)"",""price"":108,""product_id"":""7511261"",""quantity"":1},{""brand"":""Maybelline New York"",""category"":""Liquid Lipstick"",""coupon"":""TIRA10 coupon applied"",""currency"":""INR"",""name"":""Maybelline New York Super Stay Matte Ink Liquid Lipstick - 70 Amazonian (5ml)"",""price"":559,""product_id"":""7540882"",""quantity"":1}]"
3fec42f6-d923-4554-8744-95e4cb4a71a3,order_completed,Order Completed,2023-03-17 11:39:21.061000 UTC,2023-03-17 11:39:21.631000 UTC,"[{""brand"":""Babila"",""category"":""Hair Brushes"",""coupon"":"""",""name"":""Babila Compact Flat Hair Brush HBC-V11"",""price"":55,""product_id"":""7507826"",""quantity"":1}]"
60DB7984-E7B8-4F85-AB59-99C8E6915458,order_completed,Order Completed,2023-02-14 06:08:31.392000 UTC,2023-02-14 06:08:34.389000 UTC,"[{""brand"":""Paco Rabanne"",""category"":""Mens Perfumes (EDT \u0026 EDP)"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Paco Rabanne 1 Million Parfum For Men (50ml)"",""price"":5715,""product_id"":""7506366"",""quantity"":1}]"
ajs-next-11a20b0586412d9e5fc5b91f2a2cda07,order_completed,Order Completed,2022-12-27 13:02:36.705000 UTC,2022-12-27 13:02:36.951000 UTC,"[{""brand"":""BE SOULFULL"",""name"":""Be Soulfull Drops Of Brillance Brightening Serum (30ml)"",""price"":799,""product_id"":7540151,""quantity"":1}]"
ajs-next-48e7f8406a70516be235a0eb785c5dc3,order_completed,Order Completed,2022-12-27 22:26:34.853000 UTC,2022-12-27 22:26:35.331000 UTC,"[{""brand"":""GUBB"",""name"":""GUBB Hair Colouring Brush (30g)"",""price"":32.5,""product_id"":7520396,""quantity"":1}]"
ajs-next-4a6caae142f8da5c954ec0e94e985660,order_completed,Order Completed,2023-03-03 08:57:16.916000 UTC,2023-03-03 08:57:18.853000 UTC,"[{""brand"":""Colorbar"",""name"":""Colorbar Intensely Rich Kajal Pencil - 001 Creatively Black (1.30gm)"",""price"":127,""product_id"":7501151,""quantity"":1},{""brand"":""Colorbar"",""name"":""Colorbar Kiss Proof Liquid Lipstick - 007 Haute Latte (6.5ml)"",""price"":712,""product_id"":7502229,""quantity"":1},{""brand"":""Biotique"",""name"":""Biotique Bio Apricot Refreshing Body Wash - (190ml)"",""price"":190,""product_id"":7527205,""quantity"":1},{""brand"":""Biotique"",""name"":""Biotique Bio Pineapple Oil Control Foaming Facewash - (150ml)"",""price"":179,""product_id"":7530919,""quantity"":1}]"
ajs-next-f69506fbcbb59587074cf9bb65523836,order_completed,Order Completed,2023-01-13 09:57:28.938000 UTC,2023-01-13 09:57:29.707000 UTC,"[{""brand"":""L'Oreal Paris"",""name"":""L'Oreal Paris Le Blush Bar Matte, 11 Be Fierce, 4.5g"",""price"":679.2,""product_id"":7501862,""quantity"":1}]"
ajs-next-76211ddc1ea96e3a43d26965613e995a,order_completed,Order Completed,2022-12-30 09:59:26.684000 UTC,2022-12-30 09:59:27.463000 UTC,"[{""brand"":""Lotus"",""name"":""Lotus Make-Up Natural Kajal - NK04 Black (4g)"",""price"":170,""product_id"":7502128,""quantity"":1},{""brand"":""Colorbar"",""name"":""Colorbar Starlit Lip Gloss - 006 Burst (6ml)"",""price"":450,""product_id"":7515752,""quantity"":1},{""brand"":""RENEE"",""name"":""Renee Face Base Liquid Concealer - Honey (5ml)"",""price"":423.5,""product_id"":7539892,""quantity"":1},{""brand"":""Oxyglow"",""name"":""Oxyglow Nourishing Night Cream (50g)"",""price"":350,""product_id"":7540082,""quantity"":1},{""brand"":""Matt Look"",""name"":""Matt Look Zero Pore Oil Control Full Coverage Matte Foundation - 03 Natural (45ml)"",""price"":300,""product_id"":7540641,""quantity"":1}]"
ajs-next-d9be61dbd087a15920674187d6a05305,order_completed,Order Completed,2023-03-09 04:30:59.921000 UTC,2023-03-09 04:31:01.340000 UTC,"[{""brand"":""L’Oreal Paris"",""name"":""L’Oreal Paris Hyaluronic Moisture 72H Moisture Sealing Conditioner (180ml)"",""price"":249,""product_id"":7521773,""quantity"":1},{""brand"":""L’Oreal Paris"",""name"":""L’Oreal Paris Hyaluronic Moisture 72H Moisture Filling Shampoo (650ml)"",""price"":799,""product_id"":7522059,""quantity"":1}]"
ajs-next-6354cd4b22a3705a3f647731762e851f,order_completed,Order Completed,2023-03-09 06:25:03.346000 UTC,2023-03-09 06:25:05.867000 UTC,"[{""brand"":""Klairs"",""name"":""Klairs Midnight Blue Calming Cream - (30ml)"",""price"":1586,""product_id"":7508547,""quantity"":1}]"
ajs-next-3bd80c7a3b8a019167776a0d864e8108,order_completed,Order Completed,2022-07-29 10:45:00.291000 UTC,2022-07-29 10:45:00.525000 UTC,"[{""item_brand"":""Colorbar"",""item_id"":7500053,""item_name"":""Colorbar Full Cover Make-up Stick Foundation - 001 Fresh Ivory (9gm)""},{""item_brand"":""Colorbar"",""item_id"":7500025,""item_name"":""Colorbar Full Cover Make-up Stick Foundation - 003 Warm Beige (9gm)""}]"
ajs-next-30f2239613bdc8ae477261a649f505c7,order_completed,Order Completed,2023-02-24 17:56:39.637000 UTC,2023-02-24 17:56:40.014000 UTC,"[{""brand"":""The Face Shop"",""name"":""The Face Shop Real Nature Lemon Face Sheet Mask (20g)"",""price"":100,""product_id"":7538530,""quantity"":2}]"
ajs-next-e335fa43f4787b2f662c24ffa45e1e13,order_completed,Order Completed,2023-01-31 17:01:49.277000 UTC,2023-01-31 17:01:49.492000 UTC,"[{""brand"":""Vaadi Herbals"",""name"":""Vaadi Herbals Divine Sandal Handmade Soap (75g)"",""price"":54,""product_id"":7535424,""quantity"":1}]"
ajs-next-dba3d99068d5e65cf66d559de6ebe009,order_completed,Order Completed,2023-02-17 06:18:23.123000 UTC,2023-02-17 06:18:23.574000 UTC,"[{""brand"":""Versace"",""name"":""Versace Bright Crystal Absolu Eau De Parfum (50ml)"",""price"":4950,""product_id"":7516883,""quantity"":1}]"
ajs-next-7fa08a87905cfc274afdc132b556d1f9,order_completed,Order Completed,2023-02-17 18:38:22.114000 UTC,2023-02-17 18:38:22.728000 UTC,"[{""brand"":""The Moms Co."",""name"":""The Moms Co. Natural pH Balanced Intimate Hygiene Wash for Women (100ml)"",""price"":179.28,""product_id"":7517796,""quantity"":1},{""brand"":""The Moms Co."",""name"":""The Moms Co. Baby Wash (200ml)"",""price"":255.45,""product_id"":7524153,""quantity"":1},{""brand"":""WOW SKIN SCIENCE"",""name"":""WOW Skin Science Kids 3 in 1 Tip to Toe Strawberry Body Wash (300ml)"",""price"":399,""product_id"":7524183,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Blush \u0026 Glow Kiwi Sheet Mask (25ml)"",""price"":67,""product_id"":7539602,""quantity"":1},{""brand"":""Dove"",""name"":""Dove Deep Moisture Body Wash - (800ml)"",""price"":379.2,""product_id"":7547393,""quantity"":1},{""brand"":""O3+"",""name"":"" O3+ Professional Brightening Face Sheet Mask"",""price"":118.75,""product_id"":7547424,""quantity"":1}]"
ajs-next-713af5252f3792b72a0e1f64e7b11c27,order_completed,Order Completed,2022-12-28 06:18:13.475000 UTC,2022-12-28 06:18:13.723000 UTC,"[{""brand"":""Biotique"",""name"":""Biotique BXL Cellular Replenish Hydrating Eye Gel - (15g)"",""price"":699,""product_id"":7531679,""quantity"":1}]"
ajs-next-7fe8bc6d4aa39a484759a9d8d34fab84,order_completed,Order Completed,2023-02-28 17:35:19.297000 UTC,2023-02-28 17:35:19.537000 UTC,"[{""brand"":""Babila"",""name"":""Babila Round Black Head Remover BHR-V01"",""price"":90,""product_id"":7546089,""quantity"":1}]"
ajs-next-2368ec2239b1f68d921a0e9c71f0960c,order_completed,Order Completed,2023-01-08 04:24:14.790000 UTC,2023-01-08 04:24:15.481000 UTC,"[{""brand"":""The Face Shop"",""name"":""The Face Shop Rice Water Bright Foaming Cleanser (100ml)"",""price"":590,""product_id"":7540709,""quantity"":1}]"
ajs-next-d835d6456c2496e6ec1e9f56063c74b6,order_completed,Order Completed,2023-03-29 07:38:28.416000 UTC,2023-03-29 07:38:38.194000 UTC,"[{""brand"":""Dot \u0026 Key"",""name"":""Dot \u0026 Key Night Reset Retinol + Ceramide Sleep Treatment Cream (60ml)"",""price"":472,""product_id"":7524332,""quantity"":1},{""brand"":""Aqualogica"",""name"":""Aqualogica Hydrate+ Sunscreen (50g)"",""price"":359,""product_id"":7548129,""quantity"":1}]"
ajs-next-c24fc91aed0ce8fc66c7d4a5adf2661b,order_completed,Order Completed,2023-03-29 20:43:33.802000 UTC,2023-03-29 20:43:34.260000 UTC,"[{""brand"":""Dot \u0026 Key"",""name"":""Dot \u0026 Key Glow - C Sleep Mask Vitamin C Overnight Radiance Recovery (60ml)"",""price"":497,""product_id"":7521922,""quantity"":1},{""brand"":""Plum"",""name"":""Plum Bodylovin Hawaiian Rumba Shower Gel - (50ml)"",""price"":157,""product_id"":7527773,""quantity"":1},{""brand"":""L'occitane"",""name"":""L'Occitane Facial Cleansing Oil Makeup Remover - (200ml)"",""price"":2100,""product_id"":7530195,""quantity"":1},{""brand"":""Plum"",""name"":""Plum Bodylovin Vanilla Vibes Body Butter - (25g)"",""price"":120,""product_id"":7532180,""quantity"":1},{""brand"":""Forest Essentials"",""name"":""Forest Essentials Nayantara Clear Lash \u0026 Brow Serum (8.5ml)"",""price"":1225,""product_id"":7554882,""quantity"":1}]"
ajs-next-673da89746a4b8eb84e8d0a87a5a7f46,order_completed,Order Completed,2023-03-07 03:46:13.717000 UTC,2023-03-07 03:46:12.880000 UTC,"[{""brand"":""Kimirica"",""name"":""Kimirica Love Story Gardenia and Night Blooming Jasmine Shower Gel (270ml)"",""price"":599,""product_id"":7517686,""quantity"":1},{""brand"":""Kimirica"",""name"":""Kimirica Pharmacopia Organic Citrus Body Wash (250ml)"",""price"":431,""product_id"":7517721,""quantity"":1},{""brand"":""Swiss Beauty"",""name"":""Swiss Beauty Studio Finish Primer Matte \u0026 Poreless (30ml)"",""price"":261,""product_id"":7536412,""quantity"":1},{""brand"":""Maybelline New York"",""name"":""Maybelline New York Fit Me Matte + Poreless Primer SPF 20 (30ml)"",""price"":599,""product_id"":7540743,""quantity"":1},{""brand"":""Star Struck by Sunny Leone"",""name"":""Star Struck by Sunny Leone Hydrating Primer - Beige (30g)"",""price"":799,""product_id"":7545109,""quantity"":1},{""brand"":""MARS"",""name"":""MARS Pore Cure Primer (3.5gm)"",""price"":229,""product_id"":7548442,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Eyeconic Kajal Twin Pack - (4Pcs)"",""price"":350,""product_id"":7550292,""quantity"":1}]"
ajs-next-6627c65a83c8601234ec115f90b5886a,order_completed,Order Completed,2023-04-05 04:32:22.656000 UTC,2023-04-05 04:32:22.814000 UTC,"[{""brand"":""Dove"",""category"":""Soaps"",""name"":""Dove Cream Beauty Bathing Bar Soap - (50g)"",""price"":27,""product_id"":7547386,""quantity"":1}]"
ajs-next-7142a6cba57fa9165cbd5e5b60548fef,order_completed,Order Completed,2023-04-05 10:45:48.650000 UTC,2023-04-05 10:45:48.827000 UTC,"[{""brand"":""Jimmy Choo"",""category"":""Perfume"",""name"":""Jimmy Choo Man Ice Eau De Toilette (50ml)"",""price"":4165,""product_id"":7549173,""quantity"":1}]"
ajs-next-120d5ad5abcc116c1f9e8357499d339b,order_completed,Order Completed,2023-04-05 08:15:36.934000 UTC,2023-04-05 08:15:37.128000 UTC,"[{""brand"":""Vega"",""category"":""Hair Brushes"",""name"":""Mehendi Brush, (MB-01)"",""price"":54,""product_id"":7508319,""quantity"":1}]"
ajs-next-3bc8f343278daa3e86e9fa00d5d990c8,order_completed,Order Completed,2022-11-02 14:19:44.794000 UTC,2022-11-02 14:19:45.257000 UTC,"[{""item_brand"":""Elle 18"",""item_id"":7503857,""item_name"":""Elle18 Nail Pops Nail Color - Shade 172 (5ml)""}]"
ajs-next-ea8d3885db17bff5f5c3dd3d7a5134d9,order_completed,Order Completed,2023-03-25 09:49:43.166000 UTC,2023-03-25 09:49:43.798000 UTC,"[{""brand"":""Jovees"",""name"":""Jovees Ultra Radiance 24k Gold Facewash (100ml)"",""price"":250,""product_id"":7521471,""quantity"":1},{""brand"":""Jovees"",""name"":""Jovees Papaya Facewash (120ml)"",""price"":165,""product_id"":7521915,""quantity"":1},{""brand"":""Mamaearth"",""name"":""Mamaearth Rose Water Bamboo Sheet Mask with Rose Water \u0026 Milk (25g)"",""price"":134,""product_id"":7523167,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Blush \u0026 Glow Kiwi Sheet Mask (25ml)"",""price"":62,""product_id"":7539602,""quantity"":3},{""brand"":""Lakme"",""name"":""Lakme Blush \u0026 Glow Pomegranate Sheet Mask (25ml)"",""price"":62,""product_id"":7539604,""quantity"":4},{""brand"":""Lakme"",""name"":""Lakme Blush \u0026 Glow Lemon Sheet Mask (25ml)"",""price"":62,""product_id"":7539628,""quantity"":2},{""brand"":""Lakme"",""name"":""Lakme Blush \u0026 Glow Strawberry Sheet Mask (25ml)"",""price"":62,""product_id"":7539636,""quantity"":4},{""brand"":""Lakme"",""name"":""Lakme Sun Expert SPF 50 PA+++ Ultra Matte Lotion Sunscreen (50ml)"",""price"":292,""product_id"":7551363,""quantity"":1},{""brand"":""Mamaearth"",""name"":""Mamaearth Ubtan Oil-Free Face Moisturizer With Turmeric \u0026 Saffron For Skin Brightening (80g)"",""price"":287,""product_id"":7552687,""quantity"":1}]"
ajs-next-4be55b07a9f6610f4fef44495503a9e4,order_completed,Order Completed,2023-03-31 07:34:11.784000 UTC,2023-03-31 07:34:12.296000 UTC,"[{""brand"":""The Derma Co"",""name"":""The Derma Co 1% Hyaluronic Sunscreen Aqua Gel SPF 50 Pa++ (50g)"",""price"":464,""product_id"":7549697,""quantity"":1},{""brand"":""Nivea"",""name"":""Nivea Men Deep Impact Freshness Deodorant Roll On (50ml)"",""price"":199,""product_id"":7551277,""quantity"":1}]"
ajs-next-91ab599078d2a58a7a861c61f202921a,order_completed,Order Completed,2023-02-06 05:08:12.639000 UTC,2023-02-06 05:08:12.799000 UTC,"[{""brand"":""The Man Company"",""name"":""The Man Company Charcoal Lemongrass \u0026 Cinnamon Body Wash (250ml)"",""price"":510.27,""product_id"":7534115,""quantity"":1}]"
6ee740c5-f5eb-4885-bb4c-4b87def84569,order_completed,Order Completed,2022-11-03 09:01:45.722000 UTC,2022-11-03 09:01:46.370000 UTC,"[{""brand"":""Colorbar"",""category"":""Womens Body Mist \u0026 Sprays"",""coupon"":"""",""name"":""ColorBar Face \u0026 Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml)"",""price"":595,""product_id"":""7506852"",""quantity"":1}]"
ajs-next-0dfe53a0e47feb0c6ca58969efb2223b,order_completed,Order Completed,2023-01-20 11:31:52.224000 UTC,2023-01-20 11:31:53.372000 UTC,"[{""brand"":""GUBB"",""name"":""GUBB Makeup Remover Compressed Towel (30Pcs)"",""price"":127.5,""product_id"":7523742,""quantity"":2}]"
ajs-next-d9cc0673a258eff8ec4bcf0bc6ac324e,order_completed,Order Completed,2023-02-15 13:26:59.085000 UTC,2023-02-15 13:27:00.091000 UTC,"[{""brand"":""L'occitane"",""name"":""L'Occitane Lavender Cleansing Hand Wash - (300ml)"",""price"":1350,""product_id"":7527254,""quantity"":1},{""brand"":""L'occitane"",""name"":""L'Occitane Hands \u0026 Body Lavender Liquid Soap Refill - (500ml)"",""price"":2150,""product_id"":7528033,""quantity"":3},{""brand"":""Minimalist"",""name"":""Minimalist SPF 60 PA ++++ Face Sunscreen With Antioxidant Silymarin - (50g)"",""price"":599,""product_id"":7532090,""quantity"":1}]"
ajs-next-5cf1324d06a5800c30516a4ebae53810,order_completed,Order Completed,2023-02-15 19:21:27.740000 UTC,2023-02-15 19:21:27.913000 UTC,"[{""brand"":""Garnier"",""name"":""Garnier Men Shampoo Based Hair Color - Shade 3.16 Burgundy (10ml + 10ml)"",""price"":29,""product_id"":7505256,""quantity"":2}]"
ajs-next-bf48f0867772c3c9022f596822aeb919,order_completed,Order Completed,2023-03-08 17:14:27.840000 UTC,2023-03-08 17:14:29.070000 UTC,"[{""brand"":""COSRX"",""name"":""COSRX Advanced Snail 96 Mucin Power Essence (100ml)"",""price"":1305,""product_id"":7522436,""quantity"":1},{""brand"":""L’Oreal Paris"",""name"":""L’Oreal Paris Hyaluronic Moisture 72H Hydra Filling Night Cream (180ml)"",""price"":499,""product_id"":7523440,""quantity"":1},{""brand"":""Ikonic Professional"",""name"":""Ikonic Titanium Thermal Hair Brush - THB 43 (Black \u0026 Grey)"",""price"":997,""product_id"":7524513,""quantity"":1}]"
ajs-next-34b1fd3ae23e2e8f4699b92fad8ecdf6,order_completed,Order Completed,2023-03-08 11:42:27.046000 UTC,2023-03-08 11:42:28.050000 UTC,"[{""brand"":""Colorbar"",""name"":""Colorbar Flawless Finish Primer - Ffp001 (30ml)"",""price"":374,""product_id"":7501399,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Forever Matte Liquid Lip Color - Nude Twist (5.6ml)"",""price"":296,""product_id"":7539149,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Forever Matte Liquid Lip Color - Wine Touch (5.6ml)"",""price"":272,""product_id"":7539162,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Forever Matte Liquid Lip Color - Mauve Ecstasy (5.6ml)"",""price"":296,""product_id"":7539164,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Forever Matte Liquid Lip Color - Nude Dream (5.6ml)"",""price"":296,""product_id"":7539171,""quantity"":1}]"
ajs-next-594fc4b5778b13ad3980f816af3b1d3e,order_completed,Order Completed,2023-03-08 05:45:32.364000 UTC,2023-03-08 05:45:33.773000 UTC,"[{""brand"":""Faces Canada"",""name"":""Faces Canada Ultime Pro Intense Gel Kajal - Black (1.2g)"",""price"":411,""product_id"":7510049,""quantity"":1},{""brand"":""Swiss Beauty"",""name"":""Swiss Beauty 12 Color Ultra Professional Eye Shadow - 01 Shade (10g)"",""price"":299,""product_id"":7542709,""quantity"":1},{""brand"":""Swiss Beauty"",""name"":""Swiss Beauty Bold Eyes Super Lash Waterproof Mascara - Black (7.5ml)"",""price"":199,""product_id"":7549613,""quantity"":1}]"
